Academic Concept (EN),Academic Concept (AR),Concept URL (EN),Concept URL (AR),Subcategory,Reference Title,Reference URL,Citation (EN),Citation (AR)
Art History: Major Movements from Renaissance to Modernism,تاريخ الفن: الحركات الكبرى من عصر النهضة إلى الحداثة.,https://smarticle.tech/en/article/art-history-major-movements-from-renaissance-to-modernism-202605181344,https://smarticle.tech/ar/article/art-history-major-movements-from-renaissance-to-modernism-202605181344,Visual Arts,Sozialgeschichte der Kunst und Literatur,https://archive.org/details/bwb_P3-DUZ-063,"Sozialgeschichte der Kunst und Literatur. by Arnold Hauser, S. Godman, Harris, Jonathan. (1951). — VINTAGE BOOKS. ISBN: 1134637608","Sozialgeschichte der Kunst und Literatur. بقلم Arnold Hauser، S. Godman، Harris, Jonathan. (1951). — VINTAGE BOOKS. ردمك: 1134637608"
Art History: Major Movements from Renaissance to Modernism,تاريخ الفن: الحركات الكبرى من عصر النهضة إلى الحداثة.,https://smarticle.tech/en/article/art-history-major-movements-from-renaissance-to-modernism-202605181344,https://smarticle.tech/ar/article/art-history-major-movements-from-renaissance-to-modernism-202605181344,Visual Arts,A Cultural History Of The Modern Age,https://openlibrary.org/works/OL17477226W,A Cultural History Of The Modern Age. by Egon Friedell. (1954). — Transaction Publishers. ISBN: 9781351535748,A Cultural History Of The Modern Age. بقلم Egon Friedell. (1954). — Transaction Publishers. ردمك: 9781351535748
Art History: Major Movements from Renaissance to Modernism,تاريخ الفن: الحركات الكبرى من عصر النهضة إلى الحداثة.,https://smarticle.tech/en/article/art-history-major-movements-from-renaissance-to-modernism-202605181344,https://smarticle.tech/ar/article/art-history-major-movements-from-renaissance-to-modernism-202605181344,Visual Arts,...isms,https://archive.org/details/ismsunderstandin00litt,"...isms. by Little, Stephen. (2004). — Universe. ISBN: 0789312093","...isms. بقلم Little, Stephen. (2004). — Universe. ردمك: 0789312093"
Art History: Major Movements from Renaissance to Modernism,تاريخ الفن: الحركات الكبرى من عصر النهضة إلى الحداثة.,https://smarticle.tech/en/article/art-history-major-movements-from-renaissance-to-modernism-202605181344,https://smarticle.tech/ar/article/art-history-major-movements-from-renaissance-to-modernism-202605181344,Visual Arts,From Renaissance to Impressionism,https://openlibrary.org/works/OL4178064W,"From Renaissance to Impressionism. by Jane Shoaf Turner. (2000). — Oxford University Press, USA. ISBN: 019516900X","From Renaissance to Impressionism. بقلم Jane Shoaf Turner. (2000). — Oxford University Press, USA. ردمك: 019516900X"
Art History: Major Movements from Renaissance to Modernism,تاريخ الفن: الحركات الكبرى من عصر النهضة إلى الحداثة.,https://smarticle.tech/en/article/art-history-major-movements-from-renaissance-to-modernism-202605181344,https://smarticle.tech/ar/article/art-history-major-movements-from-renaissance-to-modernism-202605181344,Visual Arts,"Wahrnehmen, Speichern, Erinnern",https://openlibrary.org/works/OL25701150W,"Wahrnehmen, Speichern, Erinnern. by Bettina Gockel, Miriam Volmert. (2017). — de Gruyter GmbH, Walter. ISBN: 3110440725","Wahrnehmen, Speichern, Erinnern. بقلم Bettina Gockel، Miriam Volmert. (2017). — de Gruyter GmbH, Walter. ردمك: 3110440725"
Art History: Major Movements from Renaissance to Modernism,تاريخ الفن: الحركات الكبرى من عصر النهضة إلى الحداثة.,https://smarticle.tech/en/article/art-history-major-movements-from-renaissance-to-modernism-202605181344,https://smarticle.tech/ar/article/art-history-major-movements-from-renaissance-to-modernism-202605181344,Visual Arts,Did the Renaissance have a Renaissance?,https://doi.org/10.1111/1467-8365.00119,"Dunlop, Anne. ""Did the Renaissance have a Renaissance?"". crossref, 1998.","دنلوب، آن. ""هل شهد عصر النهضة نهضةً ثانية؟"". كروسريف، 1998."
Art History: Major Movements from Renaissance to Modernism,تاريخ الفن: الحركات الكبرى من عصر النهضة إلى الحداثة.,https://smarticle.tech/en/article/art-history-major-movements-from-renaissance-to-modernism-202605181344,https://smarticle.tech/ar/article/art-history-major-movements-from-renaissance-to-modernism-202605181344,Visual Arts,"ARTIFICIAL INTELLIGENCE AND COMPARATIVE ANALYSIS OF ART MOVEMENTS: A STUDY ON RENAISSANCE, BAROQUE, IMPRESSIONISM, AND EXPRESSIONISM",https://doi.org/10.20488/sanattasarim.1804847,"Umut Kayapınar. ""ARTIFICIAL INTELLIGENCE AND COMPARATIVE ANALYSIS OF ART MOVEMENTS: A STUDY ON RENAISSANCE, BAROQUE, IMPRESSIONISM, AND EXPRESSIONISM"". crossref, 2025.","كايابينار، أوموت. ""الذكاء الاصطناعي والتحليل المقارن للحركات الفنية: دراسة في عصر النهضة والبروكية والانطباعية والتعبيرية"". كروسريف، 2025."
Art History: Major Movements from Renaissance to Modernism,تاريخ الفن: الحركات الكبرى من عصر النهضة إلى الحداثة.,https://smarticle.tech/en/article/art-history-major-movements-from-renaissance-to-modernism-202605181344,https://smarticle.tech/ar/article/art-history-major-movements-from-renaissance-to-modernism-202605181344,Visual Arts,Renaissance Art and Architecture in Spain,https://doi.org/10.1093/obo/9780199920105-0168,"Oxford University Press. ""Renaissance Art and Architecture in Spain"". *Oxford Bibliographies*, 2021.","دار نشر جامعة أكسفورد. ""الفن والهندسة المعمارية في عصر النهضة في إسبانيا"". *المراجعات الببليوغرافية لأكسفورد*، 2021."
Art History: Major Movements from Renaissance to Modernism,تاريخ الفن: الحركات الكبرى من عصر النهضة إلى الحداثة.,https://smarticle.tech/en/article/art-history-major-movements-from-renaissance-to-modernism-202605181344,https://smarticle.tech/ar/article/art-history-major-movements-from-renaissance-to-modernism-202605181344,Visual Arts,":
                    <i>Restoration as Fabrication of Origins: A Material and Political History of Italian Renaissance Art</i>",https://doi.org/10.1017/rqx.2024.231,"Lunarita Sterpetti. ""Restoration as Fabrication of Origins: A Material and Political History of Italian Renaissance Art"". crossref, 2025.","ستيربيتي، لونا. ""التجديد كمصنعية للأصول: تاريخ مادي وسياسي للفن الإيطالي في عصر النهضة"". كروسريف، 2025."
Art History: Major Movements from Renaissance to Modernism,تاريخ الفن: الحركات الكبرى من عصر النهضة إلى الحداثة.,https://smarticle.tech/en/article/art-history-major-movements-from-renaissance-to-modernism-202605181344,https://smarticle.tech/ar/article/art-history-major-movements-from-renaissance-to-modernism-202605181344,Visual Arts,Iconography in Renaissance and Baroque Art,https://doi.org/10.1002/9781118391488.ch17,"Zucker, Mark. ""Iconography in Renaissance and Baroque Art"". crossref, 2013.","زوكر، مارك. ""الأيقونية في الفن والهندسة المعمارية في عصر النهضة والبروكية"". كروسريف، 2013."
"Sculpture: Materials, Techniques, and the Three-Dimensional Image",النحت: المواد، التقنيات، والصورة ثلاثية الأبعاد,https://smarticle.tech/en/article/sculpture-materials-techniques-and-the-three-dimensional-image-202605181354,https://smarticle.tech/ar/article/sculpture-materials-techniques-and-the-three-dimensional-image-202605181354,Visual Arts,Trattato della pittura,https://archive.org/details/b22031698,"Trattato della pittura. by Leonardo da Vinci, Raphael Trichet Du Fresne, Leon Battista Alberti. (1651). — Nella Stamperia di Francesco Ricciardo .... ISBN: 9781018524009",Trattato della pittura. بقلم Leonardo da Vinci، Raphael Trichet Du Fresne، Leon Battista Alberti. (1651). — Nella Stamperia di Francesco Ricciardo .... ردمك: 9781018524009
"Sculpture: Materials, Techniques, and the Three-Dimensional Image",النحت: المواد، التقنيات، والصورة ثلاثية الأبعاد,https://smarticle.tech/en/article/sculpture-materials-techniques-and-the-three-dimensional-image-202605181354,https://smarticle.tech/ar/article/sculpture-materials-techniques-and-the-three-dimensional-image-202605181354,Visual Arts,New materials in sculpture,https://archive.org/details/newmaterialsinsc0000unse,New materials in sculpture. by Hubert Montagu Percy. (1962). — Transatlantic Arts,New materials in sculpture. بقلم Hubert Montagu Percy. (1962). — Transatlantic Arts
"Sculpture: Materials, Techniques, and the Three-Dimensional Image",النحت: المواد، التقنيات، والصورة ثلاثية الأبعاد,https://smarticle.tech/en/article/sculpture-materials-techniques-and-the-three-dimensional-image-202605181354,https://smarticle.tech/ar/article/sculpture-materials-techniques-and-the-three-dimensional-image-202605181354,Visual Arts,Art in the round,https://openlibrary.org/works/OL162822W,Art in the round. by Harold Stevens. (1965). — Reinhold. ISBN: 0278923216,Art in the round. بقلم Harold Stevens. (1965). — Reinhold. ردمك: 0278923216
"Sculpture: Materials, Techniques, and the Three-Dimensional Image",النحت: المواد، التقنيات، والصورة ثلاثية الأبعاد,https://smarticle.tech/en/article/sculpture-materials-techniques-and-the-three-dimensional-image-202605181354,https://smarticle.tech/ar/article/sculpture-materials-techniques-and-the-three-dimensional-image-202605181354,Visual Arts,Sculpture,https://archive.org/details/sculpturemateria0000dona,Sculpture. by Donald J. Irving. (1970). — Van Nostrand Reinhold,Sculpture. بقلم Donald J. Irving. (1970). — Van Nostrand Reinhold
"Sculpture: Materials, Techniques, and the Three-Dimensional Image",النحت: المواد، التقنيات، والصورة ثلاثية الأبعاد,https://smarticle.tech/en/article/sculpture-materials-techniques-and-the-three-dimensional-image-202605181354,https://smarticle.tech/ar/article/sculpture-materials-techniques-and-the-three-dimensional-image-202605181354,Visual Arts,Complete Guide to Sculpture Modeling and Ceramics,https://archive.org/details/completeguidetos0000unse,Complete Guide to Sculpture Modeling and Ceramics. by Barry Midgley. (1982). — Book Sales. ISBN: 0785810102,Complete Guide to Sculpture Modeling and Ceramics. بقلم Barry Midgley. (1982). — Book Sales. ردمك: 0785810102
"Sculpture: Materials, Techniques, and the Three-Dimensional Image",النحت: المواد، التقنيات، والصورة ثلاثية الأبعاد,https://smarticle.tech/en/article/sculpture-materials-techniques-and-the-three-dimensional-image-202605181354,https://smarticle.tech/ar/article/sculpture-materials-techniques-and-the-three-dimensional-image-202605181354,Visual Arts,Medardo Rosso,https://archive.org/details/medardorossoseco00coop,"Medardo Rosso. by Harry Cooper, Sharon Hecker. (2003). — Galerie Thaddaeus Ropac. ISBN: 0995745641",Medardo Rosso. بقلم Harry Cooper، Sharon Hecker. (2003). — Galerie Thaddaeus Ropac. ردمك: 0995745641
"Sculpture: Materials, Techniques, and the Three-Dimensional Image",النحت: المواد، التقنيات، والصورة ثلاثية الأبعاد,https://smarticle.tech/en/article/sculpture-materials-techniques-and-the-three-dimensional-image-202605181354,https://smarticle.tech/ar/article/sculpture-materials-techniques-and-the-three-dimensional-image-202605181354,Visual Arts,Greek Sculpture: The Late Classical Period and Sculpture in Colonies and Overseas,https://doi.org/10.2307/4352230,"Linda Jones Roccos, John Boardman. ""Greek Sculpture: The Late Classical Period and Sculpture in Colonies and Overseas"". crossref, 1998.","ليندا جونز روكوس، جون بوردمان. ""النحت اليوناني: الفترة الكلاسيكية المتأخرة والنحت في المستعمرات وما وراء البحار"". كروسريف، 1998."
"Photography as Art: Aesthetics, Documentary Tradition, and Digital Practice",التصوير الفوتوغرافي كفن: الجماليات، التقليد الوثائقي، والممارسة الرقمية.,https://smarticle.tech/en/article/photography-as-art-aesthetics-documentary-tradition-and-digital-practice-202605181404,https://smarticle.tech/ar/article/photography-as-art-aesthetics-documentary-tradition-and-digital-practice-202605181404,Visual Arts,Edgar Degas,https://archive.org/details/degas00mauc,"Edgar Degas. by Camille Mauclair, Jean Adhemar, Francoise Cachin. (1914). — Galerie Schmit. ISBN: 9780486403915",Edgar Degas. بقلم Camille Mauclair، Jean Adhemar، Francoise Cachin. (1914). — Galerie Schmit. ردمك: 9780486403915
"Photography as Art: Aesthetics, Documentary Tradition, and Digital Practice",التصوير الفوتوغرافي كفن: الجماليات، التقليد الوثائقي، والممارسة الرقمية.,https://smarticle.tech/en/article/photography-as-art-aesthetics-documentary-tradition-and-digital-practice-202605181404,https://smarticle.tech/ar/article/photography-as-art-aesthetics-documentary-tradition-and-digital-practice-202605181404,Visual Arts,The Face of the Earth as Seen from the Air: A Study in the Application of Airplane Photography to Geography,https://www.gutenberg.org/ebooks/62068,"The Face of the Earth as Seen from the Air: A Study in the Application of Airplane Photography to Geography. by Lee, Willis T. (Willis Thomas). — Project Gutenberg","The Face of the Earth as Seen from the Air: A Study in the Application of Airplane Photography to Geography. بقلم Lee, Willis T. (Willis Thomas). — Project Gutenberg"
"Photography as Art: Aesthetics, Documentary Tradition, and Digital Practice",التصوير الفوتوغرافي كفن: الجماليات، التقليد الوثائقي، والممارسة الرقمية.,https://smarticle.tech/en/article/photography-as-art-aesthetics-documentary-tradition-and-digital-practice-202605181404,https://smarticle.tech/ar/article/photography-as-art-aesthetics-documentary-tradition-and-digital-practice-202605181404,Visual Arts,The Case for Spirit Photography: With corroborative evidence by experienced researchers and photographers,https://www.gutenberg.org/ebooks/59809,"The Case for Spirit Photography: With corroborative evidence by experienced researchers and photographers. by Doyle, Arthur Conan. — Project Gutenberg","The Case for Spirit Photography: With corroborative evidence by experienced researchers and photographers. بقلم Doyle, Arthur Conan. — Project Gutenberg"
"Photography as Art: Aesthetics, Documentary Tradition, and Digital Practice",التصوير الفوتوغرافي كفن: الجماليات، التقليد الوثائقي، والممارسة الرقمية.,https://smarticle.tech/en/article/photography-as-art-aesthetics-documentary-tradition-and-digital-practice-202605181404,https://smarticle.tech/ar/article/photography-as-art-aesthetics-documentary-tradition-and-digital-practice-202605181404,Visual Arts,Picasso,https://archive.org/details/lhommeaumoutonpi0000pica,"Picasso. by Pablo Picasso, Jean-Louis Andral, Pierre Daix. (1926). — Tel Aviv Museum. ISBN: 392787762X",Picasso. بقلم Pablo Picasso، Jean-Louis Andral، Pierre Daix. (1926). — Tel Aviv Museum. ردمك: 392787762X
"Photography as Art: Aesthetics, Documentary Tradition, and Digital Practice",التصوير الفوتوغرافي كفن: الجماليات، التقليد الوثائقي، والممارسة الرقمية.,https://smarticle.tech/en/article/photography-as-art-aesthetics-documentary-tradition-and-digital-practice-202605181404,https://smarticle.tech/ar/article/photography-as-art-aesthetics-documentary-tradition-and-digital-practice-202605181404,Visual Arts,On Photography,https://doi.org/10.2307/430505,"Arnheim, Rudolf, and Susan Sontag. ""On Photography"". crossref, 1978.","Arnheim, Rudolf، وSusan Sontag. ""حول التصوير الفوتوغرافي"". Crossref، 1978."
"Aesthetic Theory: Beauty, Taste, and the Philosophy of Art",نظرية الجمال: الجمال، الذوق، وفلسفة الفن,https://smarticle.tech/en/article/aesthetic-theory-beauty-taste-and-the-philosophy-of-art-202605181414,https://smarticle.tech/ar/article/aesthetic-theory-beauty-taste-and-the-philosophy-of-art-202605181414,Art & Literary Criticism,The Book of Tea,https://archive.org/details/aozorabunko_01276,"The Book of Tea. by Okakura Kakuzō, Okakura Kakuzō, 高玮. (1900). — Cinar Yayinlari. ISBN: 9781522859680",The Book of Tea. بقلم Okakura Kakuzō، Okakura Kakuzō، 高玮. (1900). — Cinar Yayinlari. ردمك: 9781522859680
"Aesthetic Theory: Beauty, Taste, and the Philosophy of Art",نظرية الجمال: الجمال، الذوق، وفلسفة الفن,https://smarticle.tech/en/article/aesthetic-theory-beauty-taste-and-the-philosophy-of-art-202605181414,https://smarticle.tech/ar/article/aesthetic-theory-beauty-taste-and-the-philosophy-of-art-202605181414,Art & Literary Criticism,À rebours,https://archive.org/details/gri_33125012235582,À rebours. by Joris-Karl Huysmans. (1884). — A. Ferroud. - F. Ferroud. ISBN: 9781417903139,À rebours. بقلم Joris-Karl Huysmans. (1884). — A. Ferroud. - F. Ferroud. ردمك: 9781417903139
"Aesthetic Theory: Beauty, Taste, and the Philosophy of Art",نظرية الجمال: الجمال، الذوق، وفلسفة الفن,https://smarticle.tech/en/article/aesthetic-theory-beauty-taste-and-the-philosophy-of-art-202605181414,https://smarticle.tech/ar/article/aesthetic-theory-beauty-taste-and-the-philosophy-of-art-202605181414,Art & Literary Criticism,Walden,https://archive.org/details/waldenorlifei00thor,Walden. by Henry David Thoreau. (1854). — Adaptive Reader. ISBN: 1692921339,Walden. بقلم Henry David Thoreau. (1854). — Adaptive Reader. ردمك: 1692921339
"Aesthetic Theory: Beauty, Taste, and the Philosophy of Art",نظرية الجمال: الجمال، الذوق، وفلسفة الفن,https://smarticle.tech/en/article/aesthetic-theory-beauty-taste-and-the-philosophy-of-art-202605181414,https://smarticle.tech/ar/article/aesthetic-theory-beauty-taste-and-the-philosophy-of-art-202605181414,Art & Literary Criticism,Der Antichrist,https://archive.org/details/eccehomo00niet,Der Antichrist. by Friedrich Nietzsche. (1895). — bnpublishing.com. ISBN: 151481482X,Der Antichrist. بقلم Friedrich Nietzsche. (1895). — bnpublishing.com. ردمك: 151481482X
"Aesthetic Theory: Beauty, Taste, and the Philosophy of Art",نظرية الجمال: الجمال، الذوق، وفلسفة الفن,https://smarticle.tech/en/article/aesthetic-theory-beauty-taste-and-the-philosophy-of-art-202605181414,https://smarticle.tech/ar/article/aesthetic-theory-beauty-taste-and-the-philosophy-of-art-202605181414,Art & Literary Criticism,Don Quijote de la Mancha,https://archive.org/details/elingeniosohidal00cervrs,Don Quijote de la Mancha. by Miguel de Cervantes Saavedra. (1600). — Modern Library. ISBN: 9781420951325,Don Quijote de la Mancha. بقلم Miguel de Cervantes Saavedra. (1600). — Modern Library. ردمك: 9781420951325
"Aesthetic Theory: Beauty, Taste, and the Philosophy of Art",نظرية الجمال: الجمال، الذوق، وفلسفة الفن,https://smarticle.tech/en/article/aesthetic-theory-beauty-taste-and-the-philosophy-of-art-202605181414,https://smarticle.tech/ar/article/aesthetic-theory-beauty-taste-and-the-philosophy-of-art-202605181414,Art & Literary Criticism,The Principles of Aesthetics,https://www.gutenberg.org/ebooks/6366,"The Principles of Aesthetics. by Parker, De Witt H. (De Witt Henry). — Project Gutenberg","The Principles of Aesthetics. بقلم Parker, De Witt H. (De Witt Henry). — Project Gutenberg"
"Aesthetic Theory: Beauty, Taste, and the Philosophy of Art",نظرية الجمال: الجمال، الذوق، وفلسفة الفن,https://smarticle.tech/en/article/aesthetic-theory-beauty-taste-and-the-philosophy-of-art-202605181414,https://smarticle.tech/ar/article/aesthetic-theory-beauty-taste-and-the-philosophy-of-art-202605181414,Art & Literary Criticism,The Beautiful: An Introduction to Psychological Aesthetics,https://www.gutenberg.org/ebooks/26942,"The Beautiful: An Introduction to Psychological Aesthetics. by Lee, Vernon. — Project Gutenberg","The Beautiful: An Introduction to Psychological Aesthetics. بقلم Lee, Vernon. — Project Gutenberg"
"Aesthetic Theory: Beauty, Taste, and the Philosophy of Art",نظرية الجمال: الجمال، الذوق، وفلسفة الفن,https://smarticle.tech/en/article/aesthetic-theory-beauty-taste-and-the-philosophy-of-art-202605181414,https://smarticle.tech/ar/article/aesthetic-theory-beauty-taste-and-the-philosophy-of-art-202605181414,Art & Literary Criticism,La Poetica,https://archive.org/details/metaphysicsofari00aris,"La Poetica. by Aristotle. (1479). — Ediciones de la Biblioteca, Universidad Central de Venezuela. ISBN: 0140446192","La Poetica. بقلم Aristotle. (1479). — Ediciones de la Biblioteca, Universidad Central de Venezuela. ردمك: 0140446192"
"Aesthetic Theory: Beauty, Taste, and the Philosophy of Art",نظرية الجمال: الجمال، الذوق، وفلسفة الفن,https://smarticle.tech/en/article/aesthetic-theory-beauty-taste-and-the-philosophy-of-art-202605181414,https://smarticle.tech/ar/article/aesthetic-theory-beauty-taste-and-the-philosophy-of-art-202605181414,Art & Literary Criticism,Beauty and the Aesthetic Experience in Classical Arabic Thought,https://doi.org/10.5040/9780755699353.ch-001,"""Beauty and the Aesthetic Experience in Classical Arabic Thought"". crossref, 2001.","""الجمال والتجربة الجمالية في الفكر العربي الكلاسيكي"". *crossref*، 2001."
"Aesthetic Theory: Beauty, Taste, and the Philosophy of Art",نظرية الجمال: الجمال، الذوق، وفلسفة الفن,https://smarticle.tech/en/article/aesthetic-theory-beauty-taste-and-the-philosophy-of-art-202605181414,https://smarticle.tech/ar/article/aesthetic-theory-beauty-taste-and-the-philosophy-of-art-202605181414,Art & Literary Criticism,"Kant, Beauty, and the Object of Taste",https://doi.org/10.2307/429035,"Petock, Stuart Jay. ""Kant, Beauty, and the Object of Taste"". *crossref*, 1973.","بيتروك، ستيوارت جاي. ""كانط، الجمال، وموضوع الذوق"". *crossref*، 1973."
Structuralism and Semiotics in Literary and Cultural Analysis,البنيوية والسيميائية في التحليل الأدبي والثقافي,https://smarticle.tech/en/article/structuralism-and-semiotics-in-literary-and-cultural-analysis-202605181426,https://smarticle.tech/ar/article/structuralism-and-semiotics-in-literary-and-cultural-analysis-202605181426,Art & Literary Criticism,"Class, codes and control",https://archive.org/details/classcodescontro0000unse,"Class, codes and control. by Basil B. Bernstein. (1971). — Routledge and K. Paul. ISBN: 0710070608","Class, codes and control. بقلم Basil B. Bernstein. (1971). — Routledge and K. Paul. ردمك: 0710070608"
Structuralism and Semiotics in Literary and Cultural Analysis,البنيوية والسيميائية في التحليل الأدبي والثقافي,https://smarticle.tech/en/article/structuralism-and-semiotics-in-literary-and-cultural-analysis-202605181426,https://smarticle.tech/ar/article/structuralism-and-semiotics-in-literary-and-cultural-analysis-202605181426,Art & Literary Criticism,Language and materialism,https://archive.org/details/languagematerial0000cowa,"Language and materialism. by Rosalind Coward, John Ellis. (1977). — Routledge. ISBN: 1134997108",Language and materialism. بقلم Rosalind Coward، John Ellis. (1977). — Routledge. ردمك: 1134997108
Structuralism and Semiotics in Literary and Cultural Analysis,البنيوية والسيميائية في التحليل الأدبي والثقافي,https://smarticle.tech/en/article/structuralism-and-semiotics-in-literary-and-cultural-analysis-202605181426,https://smarticle.tech/ar/article/structuralism-and-semiotics-in-literary-and-cultural-analysis-202605181426,Art & Literary Criticism,Culture & communication,https://openlibrary.org/works/OL1345766W,"Culture & communication. by Edmund Ronald Leach, Jesús Jáuregui, Ma. Eugenia Olavarría. (1976). — Universidad Autónoma Metropolitana-Unidad Iztapalapa. ISBN: 052129052X",Culture & communication. بقلم Edmund Ronald Leach، Jesús Jáuregui، Ma. Eugenia Olavarría. (1976). — Universidad Autónoma Metropolitana-Unidad Iztapalapa. ردمك: 052129052X
Structuralism and Semiotics in Literary and Cultural Analysis,البنيوية والسيميائية في التحليل الأدبي والثقافي,https://smarticle.tech/en/article/structuralism-and-semiotics-in-literary-and-cultural-analysis-202605181426,https://smarticle.tech/ar/article/structuralism-and-semiotics-in-literary-and-cultural-analysis-202605181426,Art & Literary Criticism,Structure of texts and semiotics of culture,https://openlibrary.org/works/OL6499922W,"Structure of texts and semiotics of culture. by Jan van der Eng. (1973). — De Gruyter, Inc.. ISBN: 9783110802962","Structure of texts and semiotics of culture. بقلم Jan van der Eng. (1973). — De Gruyter, Inc.. ردمك: 9783110802962"
Structuralism and Semiotics in Literary and Cultural Analysis,البنيوية والسيميائية في التحليل الأدبي والثقافي,https://smarticle.tech/en/article/structuralism-and-semiotics-in-literary-and-cultural-analysis-202605181426,https://smarticle.tech/ar/article/structuralism-and-semiotics-in-literary-and-cultural-analysis-202605181426,Art & Literary Criticism,After Poststructuralism,https://openlibrary.org/works/OL16940644W,After Poststructuralism. by Colin Davis. (2003). — Taylor & Francis Group. ISBN: 9781280074424,After Poststructuralism. بقلم Colin Davis. (2003). — Taylor & Francis Group. ردمك: 9781280074424
Structuralism and Semiotics in Literary and Cultural Analysis,البنيوية والسيميائية في التحليل الأدبي والثقافي,https://smarticle.tech/en/article/structuralism-and-semiotics-in-literary-and-cultural-analysis-202605181426,https://smarticle.tech/ar/article/structuralism-and-semiotics-in-literary-and-cultural-analysis-202605181426,Art & Literary Criticism,Deleuze and Guattari,https://archive.org/details/deleuzeguattari0000bogu,Deleuze and Guattari. by Ronald Bogue. (1989). — Routledge. ISBN: 9780415020176,Deleuze and Guattari. بقلم Ronald Bogue. (1989). — Routledge. ردمك: 9780415020176
Structuralism and Semiotics in Literary and Cultural Analysis,البنيوية والسيميائية في التحليل الأدبي والثقافي,https://smarticle.tech/en/article/structuralism-and-semiotics-in-literary-and-cultural-analysis-202605181426,https://smarticle.tech/ar/article/structuralism-and-semiotics-in-literary-and-cultural-analysis-202605181426,Art & Literary Criticism,Outside Literature,https://archive.org/details/outsideliteratur0000benn,Outside Literature. by Tony Bennett - undifferentiated. (1990). — Routledge. ISBN: 9780415010948,Outside Literature. بقلم Tony Bennett - undifferentiated. (1990). — Routledge. ردمك: 9780415010948
Structuralism and Semiotics in Literary and Cultural Analysis,البنيوية والسيميائية في التحليل الأدبي والثقافي,https://smarticle.tech/en/article/structuralism-and-semiotics-in-literary-and-cultural-analysis-202605181426,https://smarticle.tech/ar/article/structuralism-and-semiotics-in-literary-and-cultural-analysis-202605181426,Art & Literary Criticism,"Roland Barthes, ras le bol!",https://openlibrary.org/works/OL2444393W,"Roland Barthes, ras le bol!. by René Pommier. (1987). — Editions Roblot. ISBN: 2856670261","Roland Barthes, ras le bol!. بقلم René Pommier. (1987). — Editions Roblot. ردمك: 2856670261"
Structuralism and Semiotics in Literary and Cultural Analysis,البنيوية والسيميائية في التحليل الأدبي والثقافي,https://smarticle.tech/en/article/structuralism-and-semiotics-in-literary-and-cultural-analysis-202605181426,https://smarticle.tech/ar/article/structuralism-and-semiotics-in-literary-and-cultural-analysis-202605181426,Art & Literary Criticism,Cultural theory and popular culture: from structuralism to semiotics,https://doi.org/10.1017/cbo9780511581755.004,"John Storey. ""Cultural theory and popular culture: from structuralism to semiotics"". *crossref*, 1997.","جون ستوري. ""النظرية الثقافية والثقافة الشعبية: من البنيوية إلى السيميائيات"". *كروسريف*، 1997."
Structuralism and Semiotics in Literary and Cultural Analysis,البنيوية والسيميائية في التحليل الأدبي والثقافي,https://smarticle.tech/en/article/structuralism-and-semiotics-in-literary-and-cultural-analysis-202605181426,https://smarticle.tech/ar/article/structuralism-and-semiotics-in-literary-and-cultural-analysis-202605181426,Art & Literary Criticism,French Structuralism and Literary History: Some Critiques and Reconsiderations,https://doi.org/10.2307/468529,"Weimann, Robert. ""French Structuralism and Literary History: Some Critiques and Reconsiderations"". *crossref*, 1973.","روبرت وايمان. ""البنيوية الفرنسية والتاريخ الأدبي: بعض الانتقادات وإعادة النظر"". *كروسريف*، 1973."
